ORIS,Unit ID,Facility,State,ERTAC Region,Fuel/Unit Type Bin, Maximum hourly heat input (mmbtu) , ERTAC heat rate (btu/kw-hr) , OS heat rate (btu/kw-hr) , Non-OS heat rate (btu/kw-hr) , Generation capacity (MW) , num of hours in FY where unit operated at max hourly , BY Utilization fraction , FY Utilization fraction , Base year generation (MW-hrs) , Base year heat input (mmbtu) , Future year generation (MW-hrs) , Future year heat input (mmbtu) , BY Annual SO2 (tons) , BY Average Annual SO2 Rate (lbs/mmbtu) , BY Annual NOx (tons) , BY Average Annual NOx Rate (lbs/mmbtu) , BY OS NOx (tons) , BY Average OS NOx Rate (lbs/mmbtu) , BY OS heat input (mmbtu) , BY NonOS NOx (tons) , BY Average NonOS NOx Rate (lbs/mmbtu) , FY Annual SO2 (tons) , FY Average Annual SO2 Rate (lbs/mmbtu) , FY Annual NOx (tons) , FY Average Annual NOx Rate (lbs/mmbtu) , FY OS NOx (tons) , FY Average OS NOx Rate (lbs/mmbtu) , FY OS heat input (mmbtu) , FY NonOS NOx (tons) , FY Average NonOS NOx Rate (lbs/mmbtu) ,Hierarchy Order,Longitude,Latitude,Generation Deficit Unit?, Retirement Date, New Unit?, Gasified?
7981,7,Mill Creek Combustion Turbine Sta,SC,SRVC,simple cycle gas,1243.900024,12315.45022,12379.21553,12192.08274,101.0032115,0,0.009871052,0.009651637,8733.79,107560.556,8539.654259,105169.6869,0.0322715,0.000600062,1.528151,0.02841471,0.9869835,0.027694479,71276.552,0.5411675,0.029829536,0.031554165,0.000600062,1.493436125,0.028400505,0.974733632,0.027694479,70391.90872,0.518702492,0.029829536,94,-81.4306,35.1597,N,1/1/2050,,
7981,8,Mill Creek Combustion Turbine Sta,SC,SRVC,simple cycle gas,1243.900024,12391.57548,12521.69761,12261.1358,100.3827178,0,0.010777622,0.010633867,9477.33,117439.05,9350.918494,115872.6123,0.0352345,0.000600047,1.739436,0.029622787,0.8684385,0.029236198,59408.443,0.8709975,0.030018556,0.034764532,0.000600047,1.715959681,0.029618037,0.867138789,0.029236198,59319.53189,0.848820893,0.030018556,93,-81.4306,35.1597,N,1/1/2050,,
7984,1A,Kalkaska CT Project #1,MI,RFCM,simple cycle gas,274.9,10350.5667,10653.01816,10040.49021,26.55893228,216,0.098418247,0.10192136,22897.62,237003.343,23712.64117,245439.274,0.071128,0.000600228,7.9780305,0.067324202,3.9524225,0.064015836,123482.649,4.025608,0.070922893,0.07365974,0.000600228,8.266113228,0.067357706,4.054998873,0.064015836,126687.3677,4.211114355,0.070922893,16,-85.2019,44.6889,N,1/1/2050,,
7984,1B,Kalkaska CT Project #1,MI,RFCM,simple cycle gas,282.6,10435.55966,10690.4379,10176.20761,27.0804834,224,0.098025278,0.101480294,23254.05,242669.026,24073.66633,251222.1811,0.0728215,0.000600171,8.1566425,0.067224422,4.23743,0.06759373,125379.38,3.9192125,0.066829642,0.075388179,0.000600171,8.44401814,0.067223508,4.376626397,0.06759373,129497.9986,4.067391742,0.066829642,18,-85.2019,44.6889,N,1/1/2050,,
7985,1,Greater Des Moines Energy Center,IA,MROW,combined cycle gas,1852,11201.00125,11229.51523,11063.49869,165.3423617,750,0.117646636,0.125224172,170399.28,1908642.548,181374.5766,2031576.859,0.5726195,0.000600028,9.3222495,0.00976846,7.0842495,0.008939961,1584850.119,2.238,0.013823671,0.609501515,0.000600028,9.916151347,0.009762024,7.552508536,0.008939961,1689606.507,2.363642811,0.013823671,17,-93.5283,41.5563,N,1/1/2050,,
7985,2,Greater Des Moines Energy Center,IA,MROW,combined cycle gas,1852,11306.62728,11363.01247,11064.34677,163.7977404,789,0.120922757,0.130271397,173508.22,1961792.774,186922.2859,2113460.617,0.5885705,0.000600033,8.670876,0.008839747,6.749897,0.008440739,1599361.618,1.920979,0.010600518,0.634073378,0.000600033,9.333039506,0.008831998,7.303741738,0.008440739,1730592.956,2.029297768,0.010600518,16,-93.5283,41.5563,N,1/1/2050,,
7987,01,Lake,CA,CAMX,simple cycle gas,450,10927.69009,10913.51135,10961.66006,41.17979157,0,0.041137348,0.008429636,14839.68,162163.424,3040.864463,33229.62444,0.045163,0.000557006,1.580847,0.019496961,1.1532525,0.020186212,114261.408,0.4275945,0.017852881,0.00925455,0.000557006,0.326814058,0.019670042,0.261196518,0.020186212,25878.70554,0.065617541,0.017852881,68,-118.3147,34.1775,N,1/1/2050,,
7988,1,Silver Creek Generating Plant,MS,SRDA,simple cycle gas,1109,12271.87866,12338.44953,12196.51696,90.36921168,8,0.044484594,0.048031631,35215.53,432160.711,38023.48609,466619.6075,0.129663,0.000600068,5.523562,0.025562537,2.8186755,0.024434962,230708.401,2.7048865,0.026853864,0.140001848,0.000600068,5.965542741,0.02556919,3.027745027,0.024434962,247820.7278,2.937797714,0.026853864,11,-89.9468,31.6004,N,1/1/2050,,
7988,2,Silver Creek Generating Plant,MS,SRDA,simple cycle gas,1109,12417.13301,12423.91177,12409.16963,89.31208186,8,0.043841433,0.047336011,34300.39,425912.505,37034.45685,459861.7767,0.1277885,0.000600069,5.524385,0.025941408,2.805191,0.024372385,230194.213,2.719194,0.027786815,0.137974457,0.000600069,5.964683461,0.025941201,3.029130358,0.024372385,248570.6958,2.935553103,0.027786815,12,-89.9468,31.6004,N,1/1/2050,,
7988,3,Silver Creek Generating Plant,MS,SRDA,simple cycle gas,1109,12533.17861,12506.81873,12559.10775,88.4851349,12,0.039992296,0.043168228,30999.22,388518.761,33460.97922,419372.429,0.116564,0.000600043,5.5690285,0.028668003,2.658324,0.027654299,192253.942,2.9107045,0.029660991,0.125820765,0.000600043,6.010732823,0.02866537,2.877040936,0.027654299,208071.8758,3.133691887,0.029660991,15,-89.9468,31.6004,N,1/1/2050,,
7989,1,Sylvarena Generating Plant,MS,SRDA,simple cycle gas,431.2,9609.482529,9557.325089,9674.158492,44.87234341,1172,0.184061646,0.191231238,72351.27,695258.265,75169.50548,722340.0496,0.2086215,0.000600127,32.320172,0.09297314,18.0557785,0.09433825,382788.073,14.2643935,0.091300827,0.21674775,0.000600127,33.57294924,0.092956079,18.56770487,0.09433825,393641.0699,15.00524437,0.091300827,2,-89.4131,31.9842,N,1/1/2050,,
7989,2,Sylvarena Generating Plant,MS,SRDA,simple cycle gas,426.7,9526.674375,9451.600426,9619.940806,44.79002674,1147,0.182606979,0.187929132,71647.79,682565.165,73735.99358,702458.8005,0.204803,0.000600098,31.351673,0.091864263,17.373508,0.092613076,375184.776,13.978165,0.090950272,0.210772066,0.000600098,32.2654777,0.091864399,17.88251798,0.092613076,386176.9598,14.38295973,0.090950272,3,-89.4131,31.9842,N,1/1/2050,,
7989,3,Sylvarena Generating Plant,MS,SRDA,simple cycle gas,433.3,9664.479471,9582.55029,9746.589297,44.83428221,633,0.106264034,0.11091549,41735.02,403347.244,43561.87143,421002.8122,0.1210275,0.000600116,17.909098,0.088802382,8.992097,0.089838242,200184.171,8.917001,0.08778171,0.126325192,0.000600116,18.69428596,0.088808366,9.440734068,0.089838242,210171.8346,9.25355189,0.08778171,6,-89.4131,31.9842,N,1/1/2050,,
7991,U1,West Campus Cogeneration Facility,WI,MROE,combined cycle gas,733,8000,8502.350324,9536.002276,91.625,198,0.188537604,0.104840038,136314.4,1210615.036,84148.28368,673186.2695,0.4134325,0.000683012,6.601342,0.010905766,4.136525,0.011265481,734371.634,2.464817,0.010351081,0.229897262,0.000683012,3.687235165,0.010954576,2.519410929,0.011258847,447543.3161,1.167824236,0.010351081,6,-89.4251,43.0751,N,1/1/2030,,
7991,U2,West Campus Cogeneration Facility,WI,MROE,combined cycle gas,733,8000,8570.674786,10288.55606,91.625,200,0.229343043,0.121308441,157534.88,1472630.028,97366.40025,778931.202,0.409866,0.000556645,7.2397055,0.009832348,4.1042065,0.011103458,739266.382,3.135499,0.008551007,0.216794042,0.000556645,3.8921179,0.009993483,2.457906645,0.011084566,443482.7153,1.434211254,0.008551007,5,-89.4251,43.0751,N,1/1/2030,,
7999,1,Grays Harbor Energy Center,WA,NWPP,combined cycle gas,2600,6975.4892,6979.603461,6970.596418,372.7337145,0,0.438576757,0.169223538,1432017.73,9989024.21,552539.7842,3854235.297,1.377088,0.00027572,37.094687,0.007427089,19.516709,0.007189253,5429412.035,17.577978,0.007710295,0.531345311,0.00027572,14.3024868,0.007421699,7.681662593,0.007193329,2135774.1,6.620824211,0.007705527,19,-123.48,46.9688,N,1/1/2050,,
7999,2,Grays Harbor Energy Center,WA,NWPP,combined cycle gas,2600,6938.103251,6936.233183,6940.222584,374.742189,0,0.441175334,0.170186585,1448264.61,10048209.4,558678.5772,3876169.653,1.3901195,0.00027669,41.5403025,0.0082682,20.8740975,0.007823024,5336580.497,20.666205,0.008772425,0.536248679,0.00027669,16.00487451,0.008258088,8.234458643,0.007831466,2102916.184,7.770415863,0.008764022,18,-123.48,46.9688,N,1/1/2050,,
8000,1,Beatrice,NE,MROW,combined cycle gas,1314,8811.295948,8830.979633,8786.350094,149.1267582,48,0.103532176,0.123020159,135249.3,1191721.609,160707.4337,1416040.76,0.357546,0.00060005,8.896295,0.014930156,5.1119745,0.015314358,667605.458,3.7843205,0.01444077,0.424847301,0.00060005,10.57587721,0.01493725,6.162248861,0.015314358,804767.5068,4.413628348,0.01444077,18,-96.8067,40.3286,N,1/1/2050,,
8000,2,Beatrice,NE,MROW,combined cycle gas,1323,8724.057619,8709.354016,8742.332535,151.6496174,42,0.098757737,0.11722888,131194.78,1144550.82,155732.7814,1358621.758,0.343384,0.000600033,8.2698385,0.014450802,4.466488,0.014108129,633179.356,3.8033505,0.014875099,0.407608789,0.000600033,9.811138232,0.014442781,5.40210235,0.014108129,765814.1445,4.409035882,0.014875099,19,-96.8067,40.3286,N,1/1/2050,,
8002,1,Newington,NH,NEWE,oil,4516.2,13002.13174,12655.59839,15419.06293,347.3430427,0,0.017585069,0.0004914,53506.53,695698.952,1495.196506,19440.74194,40.596273,0.116706437,44.700003,0.128503868,39.6619145,0.133937999,592242.899,5.0380885,0.097395722,0.567214932,0.058353219,1.260934157,0.129720785,1.151676283,0.133937999,17197.15523,0.109257874,0.097395722,4,-70.7913,43.0995,N,1/1/2050,,
8006,1,Roseton Generating LLC,NY,NYUP,oil,7031,10599.08786,10789.10317,10027.665,663.3589693,0,0.023651936,0.002509355,137441.98,1456759.622,14581.92439,154555.0978,77.1468855,0.105915738,88.007569,0.12082648,55.505911,0.099756572,1112827.158,32.501658,0.189000233,8.184908651,0.105915738,9.445162269,0.122223885,5.768197688,0.099756572,115645.4677,3.676964581,0.189000233,2,-73.9739,41.5711,N,1/1/2050,,
8006,2,Roseton Generating LLC,NY,NYUP,oil,6987,10386.48031,10485.292,9996.105704,672.7014146,0,0.031228643,0.003299237,184026.16,1911384.088,19441.95812,201933.5153,80.406444,0.084134261,111.51116,0.116681059,73.088914,0.094932328,1539810.846,38.422246,0.206808466,8.494763554,0.084134261,11.89145782,0.11777597,7.627875954,0.094932328,160701.336,4.263581866,0.206808466,1,-73.9739,41.5711,N,1/1/2050,,
8007,U00001,Holtsville Facility,NY,NYLI,oil,416,17568.09453,17949.74874,14720,23.6792897,0,0.003263743,0.000714639,677,11893.6,148.2380277,2604.259684,2.91105,0.48951537,2.7685,0.465544495,2.062,0.384845091,10716,0.7065,1.199898098,0.637412571,0.48951537,0.557413861,0.428078555,0.474537088,0.384845091,2466.12,0.082876772,1.199898098,29,-73.0664,40.8153,N,1/1/2050,,
8007,U00002,Holtsville Facility,NY,NYLI,oil,416,17569.06158,17947.67442,14720,23.67798633,0,0.003288028,0.000718448,682,11982.1,149.0199594,2618.140844,2.9332,0.489596982,2.79955,0.467288706,2.09305,0.387440418,10804.5,0.7065,1.199898098,0.640916928,0.489596982,0.563306205,0.430310085,0.48042487,0.387440418,2479.993556,0.082881334,1.199898098,27,-73.0664,40.8153,N,1/1/2050,,
8007,U00003,Holtsville Facility,NY,NYLI,oil,416,17408.09793,17946.35762,14282.05128,23.89692439,0,0.002536579,0.000391137,531,9243.7,81.87939941,1425.364603,2.30355,0.498404319,2.2247,0.481344051,1.5563,0.382867756,8129.7,0.6684,1.2,0.355203937,0.498404319,0.327884516,0.460071079,0.247082747,0.382867756,1290.694989,0.080801768,1.2,32,-73.0664,40.8153,N,1/1/2050,,
8007,U00004,Holtsville Facility,NY,NYLI,oil,416,17407.54717,17946.90265,14282.05128,23.89768047,0,0.002531722,0.000390359,530,9226,81.71916211,1422.530169,2.29915,0.498406677,2.15665,0.467515716,1.48825,0.366925542,8112,0.6684,1.2,0.354499267,0.498406677,0.31707446,0.445789435,0.236275248,0.366925542,1287.864816,0.080799212,1.2,33,-73.0664,40.8153,N,1/1/2050,,
8007,U00005,Holtsville Facility,NY,NYLI,oil,416,17664.34511,17875.1693,15206.57895,23.55026452,0,0.004663105,0.000696147,962,16993.1,143.6154401,2536.872698,4.1403,0.487291901,3.8868,0.457456262,3.1934,0.403273265,15837.4,0.6934,1.199965389,0.618098759,0.487291901,0.564031856,0.444667056,0.484949049,0.403273265,2405.064217,0.079082807,1.199965389,25,-73.0664,40.8153,N,1/1/2050,,
8007,U00006,Holtsville Facility,NY,NYLI,oil,416,17664.38923,17874.26966,15206.57895,23.5502057,0,0.004682506,0.000697471,966,17063.8,143.8880674,2541.694828,4.158,0.487347484,3.77825,0.442838055,3.08485,0.387833871,15908.1,0.6934,1.199965389,0.61934429,0.487347484,0.546400716,0.429949898,0.467317711,0.387833871,2409.886019,0.079083005,1.199965389,24,-73.0664,40.8153,N,1/1/2050,,
8007,U00007,Holtsville Facility,NY,NYLI,oil,416,17515.8984,17864.83279,15137.5,23.7498523,0,0.00510938,0.001273644,1063,18619.4,264.9798824,4641.360699,4.60225,0.494349979,4.5465,0.488361601,3.3252,0.401577228,16560.7,1.2213,1.186476903,1.147228282,0.494349979,1.020553097,0.439764613,0.886591477,0.401577228,4415.546578,0.133961619,1.186476903,22,-73.0664,40.8153,N,1/1/2050,,
8007,U00008,Holtsville Facility,NY,NYLI,oil,416,17511.7195,17868.50829,15137.5,23.75551984,0,0.005002442,0.001262486,1041,18229.7,262.7212313,4600.70051,4.5047,0.494215484,4.37785,0.480298634,3.1426,0.388671078,16171,1.23525,1.200029145,1.136868713,0.494215484,0.985665812,0.428485101,0.850206374,0.388671078,4374.940263,0.135459438,1.200029145,23,-73.0664,40.8153,N,1/1/2050,,
8007,U00009,Holtsville Facility,NY,NYLI,oil,416,17504.79705,17881.62839,14639.68254,23.7649142,0,0.002603508,0.000431789,542,9487.6,89.89012414,1573.50838,2.335,0.492221426,2.19455,0.46261436,1.6411,0.383197319,8565.3,0.55345,1.200151794,0.387257269,0.492221426,0.370035325,0.470331559,0.2693268,0.383197319,1405.682068,0.100708525,1.200151794,30,-73.0664,40.8153,N,1/1/2050,,
8007,U00010,Holtsville Facility,NY,NYLI,oil,416,17504.79705,17881.62839,14639.68254,23.7649142,0,0.002603508,0.000431789,542,9487.6,89.89012414,1573.50838,2.335,0.492221426,2.3286,0.490872296,1.77515,0.414498033,8565.3,0.55345,1.200151794,0.387257269,0.492221426,0.39203475,0.49829382,0.291326226,0.414498033,1405.682068,0.100708525,1.200151794,31,-73.0664,40.8153,N,1/1/2050,,
8007,U00011,Holtsville Facility,NY,NYLI,oil,416,17302.41272,17841.19125,15262.22826,24.04288967,0,0.016727147,0.003120357,3523,60956.4,657.1961812,11371.07956,14.4622,0.47450965,15.90985,0.522007533,9.19115,0.369691131,49723.4,6.7187,1.196243212,2.697843489,0.47450965,2.869105123,0.504631967,1.75874371,0.369691131,9514.665412,1.110361413,1.196243212,4,-73.0664,40.8153,N,1/1/2050,,
8007,U00012,Holtsville Facility,NY,NYLI,oil,416,17302.41272,17841.19125,15262.22826,24.04288967,0,0.016727147,0.003120645,3523,60956.4,657.256912,11372.13035,14.4622,0.47450965,15.88405,0.521161027,9.16585,0.368673502,49723.4,6.7182,1.196154189,2.698092794,0.47450965,2.864374988,0.503753457,1.754096207,0.368673502,9515.716202,1.110278781,1.196154189,5,-73.0664,40.8153,N,1/1/2050,,
8007,U00013,Holtsville Facility,NY,NYLI,oil,420.3,17603.6435,17873.9777,15037.05882,23.87573914,0,0.008529703,0.001228275,1784,31404.9,256.8954743,4522.296345,7.65445,0.487468516,7.03305,0.447895074,5.5132,0.382216121,28848.6,1.51985,1.189101436,1.102238544,0.487468516,0.982191609,0.434377376,0.808377855,0.382216121,4229.951639,0.173813755,1.189101436,15,-73.0664,40.8153,N,1/1/2050,,
8007,U00014,Holtsville Facility,NY,NYLI,oil,420.3,17603.04397,17875,15037.05882,23.8765523,0,0.008481602,0.00122094,1774,31227.8,255.3700974,4495.291052,7.6102,0.487399048,6.9319,0.443956987,5.41205,0.377521232,28671.5,1.51985,1.189101436,1.09550029,0.487399048,0.967160456,0.430299371,0.79335262,0.377521232,4202.956302,0.173807835,1.189101436,16,-73.0664,40.8153,N,1/1/2050,,
8007,U00015,Holtsville Facility,NY,NYLI,oil,425,17585.79413,17845.06173,15102.95567,24.1672339,0,0.010141472,0.00140583,2147,37756.7,297.6211653,5233.904543,9.1799,0.486266014,7.85845,0.416267841,6.2634,0.36109862,34690.8,1.59505,1.040510128,1.272534949,0.486266014,1.063011436,0.406202072,0.882244498,0.36109862,4886.446246,0.180766938,1.040510128,11,-73.0664,40.8153,N,1/1/2050,,
8007,U00016,Holtsville Facility,NY,NYLI,oil,425,17585.79413,17845.06173,15102.95567,24.1672339,0,0.010141472,0.00140583,2147,37756.7,297.6211653,5233.904543,9.1799,0.486266014,8.71435,0.46160549,7.10665,0.409713815,34690.8,1.6077,1.048762191,1.272534949,0.486266014,1.183222828,0.452137718,1.001022266,0.409713815,4886.446246,0.182200562,1.048762191,12,-73.0664,40.8153,N,1/1/2050,,
8007,U00017,Holtsville Facility,NY,NYLI,oil,442.7,17505.4855,17837.75072,15064.21053,25.28921577,0,0.007159187,0.000933993,1586,27763.7,206.9107059,3622.072361,6.71455,0.483692735,6.42045,0.462506798,4.7032,0.377744313,24901.5,1.71725,1.199951087,0.875985044,0.483692735,0.817633579,0.451472802,0.622763592,0.377744313,3297.275811,0.194869987,1.199951087,18,-73.0664,40.8153,N,1/1/2050,,
8007,U00018,Holtsville Facility,NY,NYLI,oil,442.7,17505.4855,17837.75072,15064.21053,25.28921577,0,0.007159187,0.000933993,1586,27763.7,206.9107059,3622.072361,6.71455,0.483692735,6.60555,0.475840756,4.8883,0.392610887,24901.5,1.71725,1.199951087,0.875985044,0.483692735,0.842143177,0.465006269,0.64727319,0.392610887,3297.275811,0.194869987,1.199951087,19,-73.0664,40.8153,N,1/1/2050,,
8007,U00019,Holtsville Facility,NY,NYLI,oil,416,17577.41228,17817.59227,15201.02389,23.66673736,0,0.015396443,0.002544051,3192,56107.1,527.4341695,9270.927848,13.57805,0.484004698,12.38385,0.441436111,9.71155,0.376028978,51653.2,2.6723,1.199982038,2.243586317,0.484004698,1.944130613,0.419403677,1.651309793,0.376028978,8782.885844,0.29282082,1.199982038,6,-73.0664,40.8153,N,1/1/2050,,
8007,U00020,Holtsville Facility,NY,NYLI,oil,416,17577.41228,17817.59227,15201.02389,23.66673736,0,0.015396443,0.002543773,3192,56107.1,527.3766647,9269.917062,13.57805,0.484004698,12.6875,0.452260053,10.0152,0.387786236,51653.2,2.6723,1.199982038,2.243341705,0.484004698,1.995565956,0.430546669,1.702745136,0.387786236,8781.875058,0.29282082,1.199982038,7,-73.0664,40.8153,N,1/1/2050,,
8008,001001,Mickleton Energy Center,NJ,RFCE,simple cycle gas,1092,10000,27417.16738,25685.48387,109.2,3,0.017351598,0.019517302,6148,165984,18670.09539,186700.9539,0.04978,0.000599817,92.1196,1.109981685,70.90785,1.109981685,127764,21.21175,1.109981685,0.055993189,0.000599817,103.6173197,1.109981685,95.59593478,1.109981685,172247.7696,8.021384909,1.109981685,52,-75.2508,39.8139,N,1/1/2050,,
8012,11,Croydon Generating Station,PA,RFCE,oil,838,14161.30436,14193.39583,14011.91401,59.17533998,0,0.000842419,0.000503931,436.69,6184.1,261.2257209,3699.296939,0.62455,0.201985738,2.0006,0.647014117,1.6506,0.647027694,5102.1,0.35,0.646950092,0.37360261,0.201985738,1.294753929,0.7,1.069046236,0.7,3054.417818,0.225707692,0.7,44,-74.8917,40.08,N,1/1/2050,,
8012,12,Croydon Generating Station,PA,RFCE,oil,838,13705.70032,13688.58173,13878.31778,61.14244296,0,0.001707425,0.001029615,914.51,12534,551.4700258,7558.28291,1.266,0.202010531,4.05465,0.646984203,3.6842,0.646980832,11388.9,0.37045,0.647017728,0.763426373,0.202010531,2.645399018,0.7,2.411988123,0.7,6891.394637,0.233410896,0.7,36,-74.8917,40.08,N,1/1/2050,,
8012,21,Croydon Generating Station,PA,RFCE,oil,838,14200.91796,13759.54785,28691.77019,59.01026979,0,0.001685915,0.001017756,871.5,12376.1,526.1086246,7471.225414,1.25005,0.202010326,4.0036,0.646988955,3.76445,0.646979462,11637,0.23915,0.647138412,0.754632342,0.202010326,2.614928895,0.7,2.539423917,0.7,7255.496907,0.075504978,0.7,37,-74.8917,40.08,N,1/1/2050,,
8012,22,Croydon Generating Station,PA,RFCE,oil,838,14116.5953,13975.4561,14993.77617,59.36275582,0,0.001226093,0.00073814,637.59,9000.6,383.8460248,5418.598991,0.90905,0.201997645,2.9115,0.64695687,2.4829,0.646959195,7675.6,0.4286,0.646943396,0.547272117,0.201997645,1.896509647,0.7,1.639026905,0.7,4682.934013,0.257482742,0.7,41,-74.8917,40.08,N,1/1/2050,,
8012,31,Croydon Generating Station,PA,RFCE,oil,838,14512.76715,14400.45585,,57.74226178,0,0.001196982,0.000726071,605.46,8786.9,367.2628682,5330.00049,0.8874,0.201982497,2.8424,0.646963093,2.8204,0.646962346,8718.9,0.022,0.647058824,0.538283403,0.201982497,1.865500172,0.7,1.865500172,0.7,5330.00049,0,-999.9,42,-74.8917,40.08,N,1/1/2050,,
8012,32,Croydon Generating Station,PA,RFCE,oil,838,13642.02713,13541.92283,14976.46033,61.42782094,0,0.001527296,0.000923398,821.85,11211.7,496.8877634,6778.556351,1.13235,0.201994345,3.62675,0.646958088,3.3489,0.646955413,10352.8,0.27785,0.646990336,0.684615026,0.201994345,2.372494723,0.7,2.211012158,0.7,6317.177596,0.161482564,0.7,39,-74.8917,40.08,N,1/1/2050,,
8012,41,Croydon Generating Station,PA,RFCE,oil,838,14636.55172,14400.24111,14782.23709,57.25392263,0,0.000867321,0.000518307,435,6366.9,259.9537941,3804.827153,0.64305,0.201997833,2.0597,0.647002466,0.77285,0.647007116,2389,1.28685,0.646999673,0.384283419,0.201997833,1.331689503,0.7,0.518735871,0.7,1482.102489,0.812953632,0.7,43,-74.8917,40.08,N,1/1/2050,,
8012,42,Croydon Generating Station,PA,RFCE,oil,838,9567.302643,8352.508789,13561.24287,87.58999598,0,0.00074457,0.000449031,571.3,5465.8,344.5363762,3296.283782,0.552,0.201983241,1.7682,0.647005013,1.1837,0.647025062,3658.9,0.5845,0.646964414,0.332897041,0.201983241,1.153699324,0.7,0.890589271,0.7,2544.540773,0.263110053,0.7,45,-74.8917,40.08,N,1/1/2050,,
8016,2,Factory Gas Turbine,IL,SRGW,oil,316,15000,19165.85734,,21.06666667,6,0.00137716,0.001144833,185.34,3812.2,211.2719847,3169.079771,0.9534,0.500183621,2.2874,1.200041971,2.13135,1.200016891,3552.2,0.15605,1.200384615,0.903663097,0.5703,1.901474627,1.200016891,1.901474627,1.200016891,3169.079771,0,-999.9,3,-89.6368,39.8266,N,1/1/2050,,
